arg1,arg2,relation,connective,type,original_utt,original_utt_prev,arg1_dialogue_act,arg2_dialogue_act,arg1_special_dialogue_act,arg2_special_dialogue_act,arg1_sentiment,arg2_sentiment,arg1_gnode_entities,arg2_gnode_entities,arg1_topic,arg2_topic,arg1_cobot_topics,arg2_cobot_topics,arg1_cobot_topics_process,arg2_cobot_topics_process,arg1_flow_topics,arg2_flow_topics,arg1_intents,arg2_intents,arg1_signature,arg2_signature,arg1_actors,arg2_actors,arg1_gkg_entities,arg2_gkg_entities,arg1_gkg_keywords,arg2_gkg_keywords,arg1_gkg_etype_list,arg2_gkg_etype_list,arg1_non_ambiguous_named_entity_person,arg2_non_ambiguous_named_entity_person
"it can't be the hulk, ","he was definitely not a ""she""...",contingency,because,mid,"green? it can't be the hulk, because he was definitely not a ""she""...","Occassionally, she is green.",Statement,nAnswer,None,None,"('Negative', 1.0)","('Neutral', 1.0)","[('Movie', 391.0, 'Hulk')]",[],['tech'],['sport'],['Phatic'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'hulk', 'id': 1225, 'status': None, 'engaged': [], 'lexeme': 'hulk', 'alias': ['hulk'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a41817f0>}, 'gkg': 'kg:/m/024mpp', 'granular_actor_types': {'person': 0.3125}, 'granular_entity_types': {'2003 film': 1}, 'gkg_name': 'Hulk', 'gkg_type': ['Movie']}]","[{'name': 'hulk', 'id': 1225, 'status': None, 'engaged': [], 'lexeme': 'hulk', 'alias': ['hulk'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a41817f0>}, 'gkg': 'kg:/m/024mpp', 'granular_actor_types': {'person': 0.3125}, 'granular_entity_types': {'2003 film': 1}, 'gkg_name': 'Hulk', 'gkg_type': ['Movie']}]",Hulk,,,,"[('Movie', 391.0, 'Hulk')]",[],True,True
"yeah, and that wasn't sappy?",it was happy and catchy.,comparison,but,begin,"yeah, and that wasn't sappy?  but it was happy and catchy.",A little sappy for me.  I kind of liked a heart don't forget.,Statement,Statement,None,None,"('Positive', 1.0)","('Positive', 1.0)",[],[],['sport'],['sport'],['Other'],['Other'],None,None,[],[],[],[],None,None,[],[],,,,,[],[],True,True
not as good as elton ,still really good.,comparison,but,mid,it was.  not as good as elton but still really good.,Really?  I bet that was really good.,Statement,Statement,None,None,"('Negative', 1.0)","('Positive', 1.0)",[],[],['entertainment'],['sport'],['Travel_Geo'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 1226, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['elton'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4155908>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 1226, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['elton'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4155908>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,,elton,,[],[],True,True
It really describes the album well.,it's like a concept album?,contingency,so,begin,so it's like a concept album?,Yeah. It really describes the album well.,Statement,Statement,None,None,"('Positive', 1.0)","('Neutral', 1.0)","[('MusicAlbum', 706.5275, 'The Album')]",[],['entertainment'],['entertainment'],['Music'],['Music'],None,None,[],[],[],[],None,None,"[{'name': 'the album', 'id': 449, 'status': None, 'engaged': [], 'lexeme': 'the album', 'alias': ['the album'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a54d9748>}, 'gkg': 'kg:/m/01hnjdn', 'granular_actor_types': {'object': 0.15384615384615385}, 'granular_entity_types': {'studio album by abba': 1}, 'gkg_name': 'The Album', 'gkg_type': ['MusicAlbum']}]","[{'name': None, 'id': 1227, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a concept album'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4181c88>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'the album', 'id': 449, 'status': None, 'engaged': [], 'lexeme': 'the album', 'alias': ['the album'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a54d9748>}, 'gkg': 'kg:/m/01hnjdn', 'granular_actor_types': {'object': 0.15384615384615385}, 'granular_entity_types': {'studio album by abba': 1}, 'gkg_name': 'The Album', 'gkg_type': ['MusicAlbum']}]",The Album,,,a concept album,"[('MusicAlbum', 706.5275, 'The Album')]",[],True,True
not really.,it has a pretty cohesive feel to it.,comparison,but,begin,not really. but it has a pretty cohesive feel to it.,So it's like a concept album?,Reject,Statement,None,None,"('Negative', 1.0)","('Positive', 1.0)",[],[],['sport'],['business'],['Phatic'],['Psychology'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 1227, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a concept album'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4181c88>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 1228, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['feel'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a416c6d8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,,,feel,[],[],True,True
it's a high school pep rally.,it's got to be civil and also get people excited.,contingency,so,begin,it's a high school pep rally. so it's got to be civil and also get people excited.,What kind of assembly is it?,Statement,Statement,None,None,"('Neutral', 1.0)","('Positive', 1.0)",[],[],['entertainment'],['sport'],['SciTech'],['Politics'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 1229, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a high school pep rally'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a41fad30>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 1228, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['feel'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a416c6d8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 508, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['person', 'people'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a52e5198>}, 'gkg': None, 'granular_actor_types': {'person': 0.45454545454545453}, 'granular_entity_types': {}}, {'name': None, 'id': 1229, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['a high school pep rally'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a41fad30>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,,a high school pep rally,,[],[],True,True
"there are so many songs i know, ",do not know who sings them or the name of the song.,comparison,but,mid,"there are so many songs i know, but do not know who sings them or the name of the song.",That is a great way to find new music as well.,Statement,whQuestion,None,None,"('Neutral', 1.0)","('Negative', 1.0)","[('Thing', 539.40711275, 'So Many Songs'), ('Thing', 617.69575, 'I Know')]","[('Book', 551.412875, 'The Name of the Rose'), ('Movie', 818.2615, 'The Song')]",['entertainment'],['entertainment'],['Music'],['Music'],None,None,['music'],[],[],[],None,None,"[{'name': 'so many songs', 'id': 1230, 'status': None, 'engaged': [], 'lexeme': 'so many songs', 'alias': ['so many songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4110748>}, 'gkg': 'kg:/g/1s05rpf8z', 'granular_actor_types': {}, 'granular_entity_types': {'song by loudon wainwright iii': 1}, 'gkg_name': 'So Many Songs', 'gkg_type': ['Thing']}, {'name': 'i know', 'id': 597, 'status': None, 'engaged': [], 'lexeme': 'i know', 'alias': ['i know'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a503ecf8>}, 'gkg': 'kg:/g/11b7gqdjrh', 'granular_actor_types': {}, 'granular_entity_types': {'song by big sean': 1}, 'gkg_name': 'I Know', 'gkg_type': ['Thing']}, {'name': None, 'id': 508, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['person', 'people'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a52e5198>}, 'gkg': None, 'granular_actor_types': {'person': 0.45454545454545453}, 'granular_entity_types': {}}]","[{'name': 'name', 'id': 1036, 'status': None, 'engaged': [], 'lexeme': 'name', 'alias': ['name'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a509e240>}, 'gkg': 'kg:/m/019gpb', 'granular_actor_types': {}, 'granular_entity_types': {'novel by umberto eco': 1}, 'gkg_name': 'The Name of the Rose', 'gkg_type': ['Book']}, {'name': 'the song', 'id': 384, 'status': None, 'engaged': [], 'lexeme': 'the song', 'alias': ['the song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a56c1f98>}, 'gkg': 'kg:/m/0z6v8t7', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'2014 film': 1}, 'gkg_name': 'The Song', 'gkg_type': ['Movie']}, {'name': 'of', 'id': 372, 'status': None, 'engaged': [], 'lexeme': 'of', 'alias': ['of', 'decade', 'back', 'music', 'music on', 'metalocalypse', 'list', 'on'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a582ada0>}, 'gkg': 'kg:/g/11b6d9rjqz', 'granular_actor_types': {}, 'granular_entity_types': {'song by we were promised jetpacks': 1}, 'gkg_name': 'A Part of It', 'gkg_type': ['Thing']}, {'name': 'so many songs', 'id': 1230, 'status': None, 'engaged': [], 'lexeme': 'so many songs', 'alias': ['so many songs'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4110748>}, 'gkg': 'kg:/g/1s05rpf8z', 'granular_actor_types': {}, 'granular_entity_types': {'song by loudon wainwright iii': 1}, 'gkg_name': 'So Many Songs', 'gkg_type': ['Thing']}, {'name': 'i know', 'id': 597, 'status': None, 'engaged': [], 'lexeme': 'i know', 'alias': ['i know'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a503ecf8>}, 'gkg': 'kg:/g/11b7gqdjrh', 'granular_actor_types': {}, 'granular_entity_types': {'song by big sean': 1}, 'gkg_name': 'I Know', 'gkg_type': ['Thing']}]","So Many Songs, I Know","The Name of the Rose, The Song",,,"[('Thing', 539.40711275, 'So Many Songs'), ('Thing', 617.69575, 'I Know')]","[('Book', 551.412875, 'The Name of the Rose'), ('Movie', 818.2615, 'The Song')]",True,True
"i have not watched music videos in so long, ",i know youtube is a good source.,comparison,but,mid,"i have not watched music videos in so long, but i know youtube is a good source.",Do you like watching music videos?,nAnswer,Statement,None,None,"('Negative', 1.0)","('Positive', 1.0)",[],"[('Corporation', 429.003, 'YouTube')]",['entertainment'],['sport'],['Music'],['SciTech'],None,None,['music'],[],[],[],None,None,"[{'name': None, 'id': 1231, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['music videos'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a419b358>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'name', 'id': 1036, 'status': None, 'engaged': [], 'lexeme': 'name', 'alias': ['name'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a509e240>}, 'gkg': 'kg:/m/019gpb', 'granular_actor_types': {}, 'granular_entity_types': {'novel by umberto eco': 1}, 'gkg_name': 'The Name of the Rose', 'gkg_type': ['Book']}, {'name': 'the song', 'id': 384, 'status': None, 'engaged': [], 'lexeme': 'the song', 'alias': ['the song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a56c1f98>}, 'gkg': 'kg:/m/0z6v8t7', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'2014 film': 1}, 'gkg_name': 'The Song', 'gkg_type': ['Movie']}, {'name': 'of', 'id': 372, 'status': None, 'engaged': [], 'lexeme': 'of', 'alias': ['of', 'decade', 'back', 'music', 'music on', 'metalocalypse', 'list', 'on'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a582ada0>}, 'gkg': 'kg:/g/11b6d9rjqz', 'granular_actor_types': {}, 'granular_entity_types': {'song by we were promised jetpacks': 1}, 'gkg_name': 'A Part of It', 'gkg_type': ['Thing']}]","[{'name': None, 'id': 1232, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['source'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4198978>}, 'gkg': None, 'granular_actor_types': {'location': 0.36363636363636365, 'object': 0.18181818181818182}, 'granular_entity_types': {}}, {'name': 'youtube', 'id': 804, 'status': None, 'engaged': [], 'lexeme': 'youtube', 'alias': ['youtube'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a49c7828>}, 'gkg': 'kg:/m/09jcvs', 'granular_actor_types': {}, 'granular_entity_types': {'video sharing company': 1}, 'gkg_name': 'YouTube', 'gkg_type': ['Thing', 'Organization', 'Corporation']}, {'name': None, 'id': 1231, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['music videos'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a419b358>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,YouTube,music videos,source,[],"[('Corporation', 429.003, 'YouTube')]",True,True
i heard that the other day on the radio .was kind of shocked ,it isn't something that is played alot.,contingency,because,mid,i heard that the other day on the radio .was kind of shocked because it isn't something that is played alot.,I prefer Where is the love!,Clarify,Statement,None,None,"('Neutral', 1.0)","('Negative', 1.0)","[('Thing', 698.725, 'the other day'), ('Thing', 727.6425, 'On The Radio'), ('Book', 570.528, 'kind of')]",[],['entertainment'],['sport'],['Movies_TV'],['Games'],None,None,[],[],[],[],None,None,"[{'name': 'the other day', 'id': 1233, 'status': None, 'engaged': [], 'lexeme': 'the other day', 'alias': ['the other day'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4181eb8>}, 'gkg': 'kg:/g/1q5hnh5z0', 'granular_actor_types': {}, 'granular_entity_types': {'song by martin jondo': 1}, 'gkg_name': 'the other day', 'gkg_type': ['Thing']}, {'name': 'on the radio', 'id': 1234, 'status': None, 'engaged': [], 'lexeme': 'on the radio', 'alias': ['on the radio'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a419bf28>}, 'gkg': 'kg:/g/11c37zhlz8', 'granular_actor_types': {}, 'granular_entity_types': {'song by donna summer': 1}, 'gkg_name': 'On The Radio', 'gkg_type': ['Thing']}, {'name': 'kind of', 'id': 455, 'status': None, 'engaged': [], 'lexeme': 'kind of', 'alias': ['kind of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a551e278>}, 'gkg': 'kg:/m/0n27f', 'granular_actor_types': {}, 'granular_entity_types': {'book by stephen wolfram': 1}, 'gkg_name': 'kind of', 'gkg_type': ['Book']}, {'name': 'was', 'id': 882, 'status': None, 'engaged': [], 'lexeme': 'was', 'alias': ['was', 'shocked'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4738358>}, 'gkg': 'kg:/g/1s05wr5zh', 'granular_actor_types': {'region': 0.2631578947368421, 'location': 0.21052631578947367, 'object': 0.10526315789473684}, 'granular_entity_types': {'song by martha and the vandellas': 1}, 'gkg_name': 'he was', 'gkg_type': ['Thing']}, {'name': None, 'id': 1232, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['source'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4198978>}, 'gkg': None, 'granular_actor_types': {'location': 0.36363636363636365, 'object': 0.18181818181818182}, 'granular_entity_types': {}}, {'name': 'youtube', 'id': 804, 'status': None, 'engaged': [], 'lexeme': 'youtube', 'alias': ['youtube'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a49c7828>}, 'gkg': 'kg:/m/09jcvs', 'granular_actor_types': {}, 'granular_entity_types': {'video sharing company': 1}, 'gkg_name': 'YouTube', 'gkg_type': ['Thing', 'Organization', 'Corporation']}]","[{'name': None, 'id': 406, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['something'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a560cfd0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 1235, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['alot'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a416b588>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'the other day', 'id': 1233, 'status': None, 'engaged': [], 'lexeme': 'the other day', 'alias': ['the other day'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4181eb8>}, 'gkg': 'kg:/g/1q5hnh5z0', 'granular_actor_types': {}, 'granular_entity_types': {'song by martin jondo': 1}, 'gkg_name': 'the other day', 'gkg_type': ['Thing']}, {'name': 'on the radio', 'id': 1234, 'status': None, 'engaged': [], 'lexeme': 'on the radio', 'alias': ['on the radio'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a419bf28>}, 'gkg': 'kg:/g/11c37zhlz8', 'granular_actor_types': {}, 'granular_entity_types': {'song by donna summer': 1}, 'gkg_name': 'On The Radio', 'gkg_type': ['Thing']}, {'name': 'kind of', 'id': 455, 'status': None, 'engaged': [], 'lexeme': 'kind of', 'alias': ['kind of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a551e278>}, 'gkg': 'kg:/m/0n27f', 'granular_actor_types': {}, 'granular_entity_types': {'book by stephen wolfram': 1}, 'gkg_name': 'kind of', 'gkg_type': ['Book']}, {'name': 'was', 'id': 882, 'status': None, 'engaged': [], 'lexeme': 'was', 'alias': ['was', 'shocked'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4738358>}, 'gkg': 'kg:/g/1s05wr5zh', 'granular_actor_types': {'region': 0.2631578947368421, 'location': 0.21052631578947367, 'object': 0.10526315789473684}, 'granular_entity_types': {'song by martha and the vandellas': 1}, 'gkg_name': 'he was', 'gkg_type': ['Thing']}]","kind of, the other day, On The Radio",,,"something, alot","[('Thing', 698.725, 'the other day'), ('Thing', 727.6425, 'On The Radio'), ('Book', 570.528, 'kind of')]",[],True,True
"i tried that once,",didnt want to keep paying after our free trial.,comparison,but,mid,"i tried that once,but didnt want to keep paying after our free trial.",We subscribe to satellite radio and can listen to anything without to much ads.,Statement,Clarify,None,None,"('Neutral', 1.0)","('Negative', 1.0)",[],[],['business'],['sport'],['Other'],['Other'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 406, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['something'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a560cfd0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 1235, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['alot'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a416b588>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 1236, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['didnt'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a414b9e8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,,,didnt,[],[],True,True
"yes, i think so, ",it has been a while.,comparison,but,mid,"yes, i think so, but it has been a while.",Have you ever listened to some of Ellie Goulding's work?,yAnswer,Emphasis,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 907.595, 'I THINK SO')]","[('Thing', 532.06425, 'Been A While')]",['sport'],['business'],['Psychology'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'i think so', 'id': 1237, 'status': None, 'engaged': [], 'lexeme': 'i think so', 'alias': ['i think so'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a416b710>}, 'gkg': 'kg:/g/1z44xyfqh', 'granular_actor_types': {}, 'granular_entity_types': {'song by yoshimi iwasaki': 1}, 'gkg_name': 'I THINK SO', 'gkg_type': ['Thing']}, {'name': None, 'id': 1236, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['didnt'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a414b9e8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'been a while', 'id': 1238, 'status': None, 'engaged': [], 'lexeme': 'been a while', 'alias': ['been a while'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4146d68>}, 'gkg': 'kg:/g/11cnpf8_d2', 'granular_actor_types': {}, 'granular_entity_types': {'song by sam feldt': 1}, 'gkg_name': 'Been A While', 'gkg_type': ['Thing']}, {'name': 'i think so', 'id': 1237, 'status': None, 'engaged': [], 'lexeme': 'i think so', 'alias': ['i think so'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a416b710>}, 'gkg': 'kg:/g/1z44xyfqh', 'granular_actor_types': {}, 'granular_entity_types': {'song by yoshimi iwasaki': 1}, 'gkg_name': 'I THINK SO', 'gkg_type': ['Thing']}]",I THINK SO,Been A While,,,"[('Thing', 907.595, 'I THINK SO')]","[('Thing', 532.06425, 'Been A While')]",True,True
"i am not sure how many awards she has received, ",ido know she has made quite a lot of money.,comparison,but,mid,"i am not sure how many awards she has received, but  ido know she has made quite a lot of money.",Aftertaste and Something in the Way You Move are on that album too.,Statement,Other,None,None,"('Negative', 1.0)","('Neutral', 1.0)",[],"[('TVSeries', 271.719837375, 'Incarnation of Money'), ('Thing', 322.12125000000003, 'quite a lot')]",['entertainment'],['sport'],['Celebrities'],['Other'],None,None,[],[],['uncertainty_intent'],[],None,None,"[{'name': None, 'id': 1239, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['award'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4179668>}, 'gkg': None, 'granular_actor_types': {'act': 0.22727272727272727, 'event': 0.18181818181818182}, 'granular_entity_types': {}}, {'name': 'been a while', 'id': 1238, 'status': None, 'engaged': [], 'lexeme': 'been a while', 'alias': ['been a while'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4146d68>}, 'gkg': 'kg:/g/11cnpf8_d2', 'granular_actor_types': {}, 'granular_entity_types': {'song by sam feldt': 1}, 'gkg_name': 'Been A While', 'gkg_type': ['Thing']}]","[{'name': 'of money', 'id': 1241, 'status': None, 'engaged': [], 'lexeme': 'of money', 'alias': ['of money'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4116400>}, 'gkg': 'kg:/m/0r8kr7s', 'granular_actor_types': {}, 'granular_entity_types': {'south korean television series': 1}, 'gkg_name': 'Incarnation of Money', 'gkg_type': ['TVSeries']}, {'name': 'quite a lot', 'id': 1240, 'status': None, 'engaged': [], 'lexeme': 'quite a lot', 'alias': ['quite a lot'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a416b0b8>}, 'gkg': 'kg:/g/11c3mvyjm2', 'granular_actor_types': {}, 'granular_entity_types': {'song by ewan maccoll': 1}, 'gkg_name': 'quite a lot', 'gkg_type': ['Thing']}, {'name': None, 'id': 1239, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['award'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7fe3a4179668>}, 'gkg': None, 'granular_actor_types': {'act': 0.22727272727272727, 'event': 0.18181818181818182}, 'granular_entity_types': {}}]",,"Incarnation of Money, quite a lot",award,,[],"[('TVSeries', 271.719837375, 'Incarnation of Money'), ('Thing', 322.12125000000003, 'quite a lot')]",True,True
